config,seed,model,buffer,policy,replay,static,final_acc,forgetting,buffer_classes,fit_s,dream_judge_acc,dream_self_acc,recon_mse,judge_test_acc,run_args,omp_threads,schedule,replay_used,hidden,active_frac,asleep_frac,overlap,overlap_in,dim,synops,eff_frac,gate,theta,rest_frac,ach_frac,gate_signal,kp_eff,drift,drift_p99,drift_n,sleeps,rem_used,early_sleeps,sleep_log
bp_derpp_a0.3_b0.5_w512,2,bp,1000,random,derpp,False,0.8894,0.13517700479604008,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",76.31631231307983,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_ce,0,bp,1000,random,derpp,False,0.9254,0.0800418118050808,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",40.20898222923279,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_ce,1,bp,1000,random,derpp,False,0.9121,0.09865719463031308,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",40.33288049697876,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_ce,2,bp,1000,random,derpp,False,0.9237,0.08157195832562777,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",40.684678077697754,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0,0,bp,1000,random,derpp,False,0.9068,0.11202242410637364,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",41.55104970932007,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0,1,bp,1000,random,derpp,False,0.8783,0.1481258506981675,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",43.54024529457092,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0,2,bp,1000,random,derpp,False,0.8953,0.12670441519448797,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",42.792133808135986,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.9268,0.07808865751939914,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",76.17743587493896,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.9147,0.09696307409317542,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",76.98555564880371,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.9226,0.08506216879744782,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",77.39670729637146,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512,0,bp,1000,random,derpp,False,0.9021,0.11835497588242272,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",75.86144948005676,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512,1,bp,1000,random,derpp,False,0.8865,0.13860520080239835,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",76.90395140647888,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a0.3_b1.0_w512,2,bp,1000,random,derpp,False,0.8928,0.13038352421552227,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",75.34579873085022,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_ce,0,bp,1000,random,derpp,False,0.9189,0.08367860168029503,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",40.18673062324524,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_ce,1,bp,1000,random,derpp,False,0.9106,0.09516708106438856,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",40.22243070602417,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_ce,2,bp,1000,random,derpp,False,0.9152,0.08866237047346653,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",39.51292562484741,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5,0,bp,1000,random,derpp,False,0.9064,0.11159680375130723,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",42.80229353904724,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5,1,bp,1000,random,derpp,False,0.8866,0.1367911278981364,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",42.94324779510498,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5,2,bp,1000,random,derpp,False,0.8947,0.12628740964271915,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",42.89453864097595,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512_ce,0,bp,1000,random,derpp,False,0.9295,0.07073435903245479,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",77.29886794090271,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512_ce,1,bp,1000,random,derpp,False,0.9082,0.09976254431794387,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",76.75833034515381,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512_ce,2,bp,1000,random,derpp,False,0.9222,0.08230657775875261,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",78.05557036399841,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512,0,bp,1000,random,derpp,False,0.9035,0.11605123591663874,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",75.4812400341034,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512,1,bp,1000,random,derpp,False,0.8788,0.14688823350641733,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",74.84774780273438,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b0.5_w512,2,bp,1000,random,derpp,False,0.8988,0.1223656107875743,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",76.86111450195312,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_ce,0,bp,1000,random,derpp,False,0.9234,0.07605369418768654,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",39.88701128959656,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_ce,1,bp,1000,random,derpp,False,0.9116,0.09265801218821845,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",42.955708503723145,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_ce,2,bp,1000,random,derpp,False,0.9177,0.08329725112822725,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",43.11746859550476,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0,0,bp,1000,random,derpp,False,0.9078,0.10940787366785804,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",42.9087336063385,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0,1,bp,1000,random,derpp,False,0.8853,0.13942062760415322,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",42.16284155845642,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0,2,bp,1000,random,derpp,False,0.8952,0.1261910035543106,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",42.14213156700134,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.9257,0.07487711064594604,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",76.88530421257019,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.9117,0.09578134056966248,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",74.54496669769287,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.9257,0.07678079232474372,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",74.54632139205933,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512,0,bp,1000,random,derpp,False,0.9059,0.11293573853889188,"[105, 131, 99, 102, 102, 98, 83, 103, 87, 90]",76.5970618724823,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512,1,bp,1000,random,derpp,False,0.8872,0.13669555608200815,"[96, 118, 99, 106, 103, 101, 89, 101, 81, 106]",78.59214234352112,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_derpp_a1.0_b1.0_w512,2,bp,1000,random,derpp,False,0.9034,0.11550159877106533,"[109, 121, 82, 89, 102, 78, 103, 101, 110, 105]",77.87843728065491,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_ce,0,bp,1000,random,er,False,0.871,0.15231341906480497,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",23.923458337783813,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_ce,1,bp,1000,random,er,False,0.8825,0.1377924647080999,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",28.381776094436646,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_ce,2,bp,1000,random,er,False,0.8819,0.13966980784262426,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",28.274633646011353,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000,0,bp,1000,random,er,False,0.8837,0.13929933011240217,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",19.327098846435547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000,1,bp,1000,random,er,False,0.8995,0.12012443285331387,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",19.292575359344482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000,2,bp,1000,random,er,False,0.8955,0.1270103927164838,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",19.342065811157227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512_ce,0,bp,1000,random,er,False,0.8672,0.15689780291962066,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",51.31865477561951,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512_ce,1,bp,1000,random,er,False,0.8785,0.14446217019367388,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",52.37977457046509,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512_ce,2,bp,1000,random,er,False,0.8836,0.13851229439514184,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",51.228142738342285,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512,0,bp,1000,random,er,False,0.8898,0.1320781373144061,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",49.56626319885254,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512,1,bp,1000,random,er,False,0.9,0.11999803601652739,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",50.33147716522217,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_1000_w512,2,bp,1000,random,er,False,0.8972,0.1245116225688572,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",50.84091234207153,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_er_200,0,bp,200,random,er,False,0.71,0.36008976875688176,"[24, 16, 24, 20, 20, 20, 17, 27, 14, 18]",18.125421285629272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_200,1,bp,200,random,er,False,0.6993,0.3748314587836227,"[20, 28, 15, 14, 11, 27, 18, 21, 22, 24]",18.179582357406616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_200,2,bp,200,random,er,False,0.7051,0.3685134220570194,"[23, 21, 18, 24, 17, 14, 25, 26, 20, 12]",18.155762434005737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_5000,0,bp,5000,random,er,False,0.9549,0.04838432947792029,"[501, 565, 497, 493, 492, 442, 500, 509, 471, 530]",21.12166118621826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_5000,1,bp,5000,random,er,False,0.9562,0.04643767981376648,"[490, 545, 516, 525, 499, 496, 452, 523, 481, 473]",21.16154980659485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_er_5000,2,bp,5000,random,er,False,0.9565,0.04646977996394269,"[491, 571, 480, 507, 507, 461, 496, 512, 519, 456]",21.24856662750244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000,0,bp,1000,random,erace,False,0.9012,0.07373722716294817,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",25.047040224075317,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000,1,bp,1000,random,erace,False,0.9068,0.06437074108385377,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",29.20939588546753,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000,2,bp,1000,random,erace,False,0.9051,0.06568006185727873,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",28.236551523208618,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000_w512,0,bp,1000,random,erace,False,0.8938,0.0788322517752468,"[106, 110, 95, 91, 105, 80, 114, 87, 96, 116]",51.35235643386841,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000_w512,1,bp,1000,random,erace,False,0.9077,0.06470242369444512,"[92, 119, 95, 92, 100, 101, 102, 101, 83, 115]",49.9113392829895,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_erace_1000_w512,2,bp,1000,random,erace,False,0.9074,0.06557365661374029,"[107, 116, 94, 112, 88, 79, 107, 95, 87, 115]",50.129902839660645,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
bp_none,0,bp,0,,,False,0.1969,0.9980096021321512,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.022763729095459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_none,1,bp,0,,,False,0.1969,0.9983837934596906,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.008621215820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_none,2,bp,0,,,False,0.1972,0.9980061499551589,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.959635734558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_1000,0,bp,1000,random,nrem,False,0.7377,0.28730394551589294,"[96, 120, 99, 105, 84, 92, 107, 109, 99, 89]",15.382833003997803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_1000,1,bp,1000,random,nrem,False,0.8094,0.19177467123141614,"[115, 122, 95, 107, 94, 82, 92, 99, 103, 91]",15.47194528579712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_1000,2,bp,1000,random,nrem,False,0.8717,0.10496217521049708,"[100, 100, 82, 96, 77, 103, 109, 114, 97, 122]",15.49946904182434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_200,0,bp,200,random,nrem,False,0.8129,0.1572524648322349,"[24, 21, 20, 17, 26, 15, 14, 23, 21, 19]",14.394639253616333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_200,1,bp,200,random,nrem,False,0.8249,0.14280283495750248,"[9, 14, 17, 27, 19, 22, 26, 19, 19, 28]",14.377735376358032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_nrem_rand_200,2,bp,200,random,nrem,False,0.8278,0.12354504898437318,"[23, 21, 21, 19, 21, 24, 12, 20, 18, 21]",14.312589168548584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e3,0,bp,1000,random,bp_local,False,0.8787,0.14325970558711704,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",295.11554741859436,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e3,1,bp,1000,random,bp_local,False,0.886,0.13478761464523548,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",455.6126344203949,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e3,2,bp,1000,random,bp_local,False,0.874,0.1511157373849882,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",459.1897985935211,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e4,0,bp,1000,random,bp_local,False,0.9111,0.10428034151188667,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",637.3374669551849,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e4,1,bp,1000,random,bp_local,False,0.9143,0.10335898826060294,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",631.7346065044403,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e4,2,bp,1000,random,bp_local,False,0.9135,0.10359253385432352,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",633.8388297557831,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e5,0,bp,1000,random,bp_local,False,0.9034,0.10180358249536392,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",630.0935444831848,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e5,1,bp,1000,random,bp_local,False,0.9018,0.10374647402338749,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",629.015020608902,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr1e5,2,bp,1000,random,bp_local,False,0.913,0.08839681174238931,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",630.2552752494812,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e3,0,bp,1000,random,bp_local,False,0.8534,0.16690371548939195,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",453.506959438324,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e3,1,bp,1000,random,bp_local,False,0.8926,0.11669284408777134,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",457.707319021225,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e3,2,bp,1000,random,bp_local,False,0.8588,0.16158179374738166,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",460.6783516407013,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e4,0,bp,1000,random,bp_local,False,0.8981,0.12017117239930464,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",466.0536186695099,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e4,1,bp,1000,random,bp_local,False,0.8885,0.13411601885512925,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",462.2603418827057,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e4,2,bp,1000,random,bp_local,False,0.8897,0.13218305037968373,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",462.18495178222656,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
bpk_er_lr3e5,0,bp,1000,random,bp_local,False,0.927,0.07820614652925578,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",646.9544539451599,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,bp_local,18760.0,"(512, 256)",0.1,,,,,,,,,,,,,,,,,,,
